105,1096,EMEA-2021-156867,2021-11-13,Saas Connector Pack,3,102.36,20.00,-3.83,2021-11-13 08:40:00.0000000,2021,11,4,6,Saturday,8,1,22,619,39,Desktop,Medium,0,$100 - $500
106,1096,EMEA-2021-156867,2021-11-13,Contact Matcher,3,36.88,70.00,-25.81,2021-11-13 16:57:00.0000000,2021,11,4,6,Saturday,16,1,23,619,38,Mobile,Small,0,<$100
107,1019,EMEA-2023-119004,2023-11-24,Data Smasher,8,74.11,20.00,17.60,2023-11-24 10:58:00.0000000,2023,11,4,5,Friday,10,0,86,1336,97,Mobile,Small,0,<$100
108,1019,EMEA-2023-119004,2023-11-24,Site Analytics,1,27.99,20.00,2.09,2023-11-24 08:01:00.0000000,2023,11,4,5,Friday,8,0,87,1336,20,Desktop,Small,0,<$100
109,1019,EMEA-2023-119004,2023-11-24,Chatbot Plugin,1,3.30,20.00,1.07,2023-11-24 16:40:00.0000000,2023,11,4,5,Friday,16,0,88,1336,28,Desktop,Small,0,<$100
110,1098,APJ-2021-129476,2021-10-15,Data Smasher,5,339.96,20.00,67.99,2021-10-15 16:08:00.0000000,2021,10,4,5,Friday,16,0,27,630,74,Mobile,Medium,0,$100 - $500
111,1078,EMEA-2023-146780,2023-12-26,Saas Connector Pack,2,41.96,0.00,10.90,2023-12-26 10:25:00.0000000,2023,12,4,2,Tuesday,10,0,154,1435,26,Desktop,Small,0,<$100
112,1096,EMEA-2022-128867,2022-11-04,Chatbot Plugin,2,75.96,0.00,22.78,2022-11-04 16:34:00.0000000,2022,11,4,5,Friday,16,0,51,975,38,Desktop,Small,0,<$100
113,1096,EMEA-2022-128867,2022-11-04,Contact Matcher,6,27.24,0.00,13.34,2022-11-04 08:56:00.0000000,2022,11,4,5,Friday,8,0,52,975,88,Mobile,Small,0,<$100
114,1004,AMER-2020-115259,2020-08-25,Storage,14,40.09,20.00,14.53,2020-08-25 10:27:00.0000000,2020,8,3,2,Tuesday,10,0,18,224,180,Desktop,Small,0,<$100
115,1004,AMER-2020-115259,2020-08-25,Saas Connector Pack - Gold,2,4.72,20.00,1.65,2020-08-25 16:39:00.0000000,2020,8,3,2,Tuesday,16,0,19,224,36,Mobile,Small,0,<$100
116,1004,AMER-2020-115259,2020-08-25,Support,3,23.97,20.00,7.49,2020-08-25 10:45:00.0000000,2020,8,3,2,Tuesday,10,0,20,224,36,Desktop,Small,0,<$100
117,1004,AMER-2020-115259,2020-08-25,Saas Connector Pack - Gold,6,130.46,20.00,44.03,2020-08-25 10:13:00.0000000,2020,8,3,2,Tuesday,10,0,21,224,83,Desktop,Medium,0,$100 - $500
118,1100,AMER-2021-110457,2021-03-02,Contact Matcher,3,787.53,0.00,165.38,2021-03-02 18:37:00.0000000,2021,3,1,2,Tuesday,18,0,16,365,38,Desktop,Large,0,$500 - $1K
119,1027,EMEA-2021-136476,2021-04-05,Contact Matcher,1,157.79,70.00,-115.71,2021-04-05 10:44:00.0000000,2021,4,2,1,Monday,10,0,13,240,16,Desktop,Medium,0,$100 - $500
120,1002,APJ-2022-103730,2022-06-13,Saas Connector Pack,3,47.04,0.00,18.34,2022-06-13 10:48:00.0000000,2022,6,2,1,Monday,10,0,84,804,41,Mobile,Small,0,<$100
121,1002,APJ-2022-103730,2022-06-13,Contact Matcher,4,30.84,0.00,13.87,2022-06-13 08:23:00.0000000,2022,6,2,1,Monday,8,0,85,804,56,Desktop,Small,0,<$100
122,1002,APJ-2022-103730,2022-06-13,Marketing Suite - Gold,6,226.56,0.00,63.43,2022-06-13 08:29:00.0000000,2022,6,2,1,Monday,8,0,86,804,73,Mobile,Medium,0,$100 - $500
123,1002,APJ-2022-103730,2022-06-13,Saas Connector Pack - Gold,9,115.02,0.00,51.75,2022-06-13 16:17:00.0000000,2022,6,2,1,Monday,16,0,87,804,124,Mobile,Medium,0,$100 - $500
124,1002,APJ-2022-103730,2022-06-13,Site Analytics,7,68.04,0.00,19.73,2022-06-13 10:34:00.0000000,2022,6,2,1,Monday,10,0,88,804,97,Mobile,Small,0,<$100
125,1036,APJ-2020-152030,2020-12-26,Finance Hub,3,600.55,30.00,-8.57,2020-12-26 18:55:00.0000000,2020,12,4,6,Saturday,18,1,11,242,48,Desktop,Large,0,$500 - $1K
126,1059,APJ-2020-134614,2020-09-20,Contact Matcher,6,617.70,50.00,-407.68,2020-09-20 18:33:00.0000000,2020,9,3,0,Sunday,18,1,8,46,80,Mobile,Large,0,$500 - $1K
127,1045,AMER-2023-107272,2023-11-06,Contact Matcher,2,2.38,70.00,-1.83,2023-11-06 16:20:00.0000000,2023,11,4,1,Monday,16,0,59,1377,32,Mobile,Small,0,<$100
128,1045,AMER-2023-107272,2023-11-06,Marketing Suite - Gold,7,243.99,20.00,30.49,2023-11-06 16:38:00.0000000,2023,11,4,1,Monday,16,0,60,1377,92,Mobile,Medium,0,$100 - $500
129,1078,AMER-2022-125969,2022-11-07,Finance Hub,2,81.42,20.00,-9.16,2022-11-07 18:29:00.0000000,2022,11,4,1,Monday,18,0,73,1021,28,Desktop,Small,0,<$100
130,1078,AMER-2022-125969,2022-11-07,Saas Connector Pack,3,238.56,0.00,26.24,2022-11-07 18:47:00.0000000,2022,11,4,1,Monday,18,0,74,1021,44,Mobile,Medium,0,$100 - $500
131,1101,AMER-2023-164147,2023-02-03,Site Analytics,5,59.97,40.00,-11.99,2023-02-03 16:27:00.0000000,2023,2,1,5,Friday,16,0,62,1059,77,Desktop,Small,0,<$100
132,1101,AMER-2023-164147,2023-02-03,Support,2,78.30,20.00,29.36,2023-02-03 10:48:00.0000000,2023,2,1,5,Friday,10,0,63,1059,30,Desktop,Small,0,<$100
133,1101,AMER-2023-164147,2023-02-03,Storage,9,21.45,20.00,6.97,2023-02-03 18:01:00.0000000,2023,2,1,5,Friday,18,0,64,1059,122,Desktop,Small,0,<$100
134,1026,AMER-2022-145583,2022-10-14,Support,3,20.04,0.00,9.61,2022-10-14 18:31:00.0000000,2022,10,4,5,Friday,18,0,67,1013,38,Mobile,Small,0,<$100
135,1026,AMER-2022-145583,2022-10-14,Support,1,35.44,0.00,16.65,2022-10-14 16:53:00.0000000,2022,10,4,5,Friday,16,0,68,1013,14,Desktop,Small,0,<$100
136,1026,AMER-2022-145583,2022-10-14,Chatbot Plugin,4,11.52,0.00,3.45,2022-10-14 16:44:00.0000000,2022,10,4,5,Friday,16,0,69,1013,56,Mobile,Small,0,<$100
137,1026,AMER-2022-145583,2022-10-14,Storage,2,4.02,0.00,1.96,2022-10-14 16:35:00.0000000,2022,10,4,5,Friday,16,0,70,1013,24,Desktop,Small,0,<$100
138,1026,AMER-2022-145583,2022-10-14,Contact Matcher,3,76.17,20.00,26.66,2022-10-14 16:32:00.0000000,2022,10,4,5,Friday,16,0,71,1013,49,Mobile,Small,0,<$100
